classifier,score_name,scoring,scoring avg,data
Neural Net,roc_auc_ovr,[0.53057851 0.55454545 0.83438017 0.82407407 0.16296296],0.5813082338536885,individuals per player
Neural Net,roc_auc_ovo,[0.53057851 0.55454545 0.83438017 0.82407407 0.16296296],0.5813082338536885,individuals per player
Neural Net,roc_auc_ovr_weighted,[0.53057851 0.55454545 0.83438017 0.82407407 0.16296296],0.5813082338536885,individuals per player
Neural Net,roc_auc_ovo_weighted,[0.53057851 0.55454545 0.83438017 0.82407407 0.16296296],0.5813082338536885,individuals per player
AdaBoost,accuracy,[0.3        0.3        0.58181818 0.32110092 0.35779817],0.3721434528773978,individuals per player
AdaBoost,balanced_accuracy,[0.3        0.3        0.58181818 0.32390572 0.35454545],0.372053872053872,individuals per player
AdaBoost,average_precision,[0.4149101  0.44497577 0.59237222 0.43436667 0.39172877],0.45567070454939235,individuals per player
AdaBoost,neg_brier_score,[-0.28793333 -0.25425256 -0.24986303 -0.25198001 -0.30407233],-0.26962025118244864,individuals per player
AdaBoost,f1,[0.         0.02531646 0.54       0.02631579 0.        ],0.11832644903397735,individuals per player
AdaBoost,f1_micro,[0.3        0.3        0.58181818 0.32110092 0.35779817],0.3721434528773978,individuals per player
AdaBoost,f1_macro,[0.23076923 0.23960858 0.57833333 0.25259451 0.26351351],0.312963834905852,individuals per player
AdaBoost,f1_weighted,[0.23076923 0.23960858 0.57833333 0.25051856 0.26593107],0.31303215561875486,individuals per player
AdaBoost,neg_log_loss,[-0.77070015 -0.70171268 -0.69288463 -0.69710735 -0.80391571],-0.7332641020545672,individuals per player
AdaBoost,precision,[0.         0.04166667 0.6        0.04761905 0.        ],0.13785714285714284,individuals per player
AdaBoost,recall,[0.         0.01818182 0.49090909 0.01818182 0.        ],0.10545454545454544,individuals per player
AdaBoost,jaccard,[0.         0.01282051 0.36986301 0.01333333 0.        ],0.07920337197049525,individuals per player
AdaBoost,roc_auc,[0.32115702 0.28710744 0.60644628 0.36010101 0.16902357],0.3487670645852464,individuals per player
AdaBoost,roc_auc_ovr,[0.32115702 0.28710744 0.60644628 0.36010101 0.16902357],0.3487670645852464,individuals per player
AdaBoost,roc_auc_ovo,[0.32115702 0.28710744 0.60644628 0.36010101 0.16902357],0.3487670645852464,individuals per player
AdaBoost,roc_auc_ovr_weighted,[0.32115702 0.28710744 0.60644628 0.36010101 0.16902357],0.3487670645852464,individuals per player
AdaBoost,roc_auc_ovo_weighted,[0.32115702 0.28710744 0.60644628 0.36010101 0.16902357],0.3487670645852464,individuals per player
Naive Bayes,accuracy,[0.37272727 0.78181818 0.81818182 0.75229358 0.73394495],0.6917931609674729,individuals per player
Naive Bayes,balanced_accuracy,[0.37272727 0.78181818 0.81818182 0.75084175 0.73636364],0.6919865319865319,individuals per player
Naive Bayes,average_precision,[0.40936807 0.60380666 0.80103748 0.68886803 0.79245374],0.6591067950650008,individuals per player
Naive Bayes,neg_brier_score,[-0.56136255 -0.20326286 -0.15712415 -0.19191964 -0.17714486],-0.2581628138815261,individuals per player
Naive Bayes,f1,[0.         0.8125     0.83606557 0.78740157 0.78832117],0.6448576632913705,individuals per player
Naive Bayes,f1_micro,[0.37272727 0.78181818 0.81818182 0.75229358 0.73394495],0.6917931609674729,individuals per player
Naive Bayes,f1_macro,[0.27152318 0.77581522 0.81599197 0.74534914 0.71514824],0.6647655488140972,individuals per player
