classifier,score_name,scoring,scoring avg,data
Neural Net,neg_brier_score,[-0.39855065 -0.39416058 -0.39747522 -0.40145985 -0.40145985],-0.3986212328882128,individuals per player
Neural Net,f1,[0. 0. 0. 0. 0.],0.0,individuals per player
Neural Net,f1_micro,[0.60144928 0.60583942 0.59854015 0.59854015 0.59854015],0.6005818258753834,individuals per player
Neural Net,f1_macro,[0.37556561 0.37727273 0.37442922 0.37442922 0.37442922],0.3752252018730665,individuals per player
Neural Net,f1_weighted,[0.45176733 0.45713338 0.44822184 0.44822184 0.44822184],0.45071324800463397,individuals per player
Neural Net,neg_log_loss,[-11.17482635 -13.61382427  -2.15414272 -13.86593213 -13.86593213],-10.934931519552759,individuals per player
Neural Net,precision,[0. 0. 0. 0. 0.],0.0,individuals per player
Neural Net,recall,[0. 0. 0. 0. 0.],0.0,individuals per player
Neural Net,jaccard,[0. 0. 0. 0. 0.],0.0,individuals per player
Neural Net,roc_auc,[0.15684556 0.         0.19667406 0.09467849 0.51374723],0.19238906846899792,individuals per player
Neural Net,roc_auc_ovr,[0.15684556 0.         0.19667406 0.09467849 0.51374723],0.19238906846899792,individuals per player
Neural Net,roc_auc_ovo,[0.15684556 0.         0.19667406 0.09467849 0.51374723],0.19238906846899792,individuals per player
Neural Net,roc_auc_ovr_weighted,[0.15684556 0.         0.19667406 0.09467849 0.51374723],0.19238906846899792,individuals per player
Neural Net,roc_auc_ovo_weighted,[0.15684556 0.         0.19667406 0.09467849 0.51374723],0.19238906846899792,individuals per player
AdaBoost,accuracy,[0.60144928 0.09489051 0.03649635 0.26277372 0.41605839],0.2823336506929017,individuals per player
AdaBoost,balanced_accuracy,[0.5        0.08154842 0.03348115 0.30931264 0.51219512],0.28730746588225287,individuals per player
AdaBoost,average_precision,[0.47068449 0.31371666 0.28947571 0.3533487  0.56944501],0.39933411210964953,individuals per player
AdaBoost,neg_brier_score,[-0.24207449 -0.26056836 -0.26054442 -0.25758901 -0.28755403],-0.2616660616494455,individuals per player
AdaBoost,f1,[0.         0.01587302 0.01492537 0.37267081 0.57894737],0.19648331297636257,individuals per player
AdaBoost,f1_micro,[0.60144928 0.09489051 0.03649635 0.26277372 0.41605839],0.2823336506929017,individuals per player
AdaBoost,f1_macro,[0.37556561 0.08901759 0.03603412 0.23943275 0.31328321],0.21066665437908236,individuals per player
AdaBoost,f1_weighted,[0.45176733 0.10450075 0.04019423 0.21317415 0.26092604],0.21411249982195915,individuals per player
AdaBoost,neg_log_loss,[-0.6780043  -0.71423031 -0.71424092 -0.70833248 -0.76991434],-0.7169444687773435,individuals per player
AdaBoost,precision,[0.         0.01388889 0.01265823 0.28301887 0.40740741],0.14339467841378517,individuals per player
AdaBoost,recall,[0.         0.01851852 0.01818182 0.54545455 1.        ],0.3164309764309764,individuals per player
AdaBoost,jaccard,[0.         0.008      0.0075188  0.22900763 0.40740741],0.13038676759753498,individuals per player
AdaBoost,roc_auc,[0.58368018 0.01851852 0.00931264 0.32505543 0.67017738],0.32134882966208267,individuals per player
AdaBoost,roc_auc_ovr,[0.58368018 0.01851852 0.00931264 0.32505543 0.67017738],0.32134882966208267,individuals per player
AdaBoost,roc_auc_ovo,[0.58368018 0.01851852 0.00931264 0.32505543 0.67017738],0.32134882966208267,individuals per player
AdaBoost,roc_auc_ovr_weighted,[0.58368018 0.01851852 0.00931264 0.32505543 0.67017738],0.32134882966208267,individuals per player
AdaBoost,roc_auc_ovo_weighted,[0.58368018 0.01851852 0.00931264 0.32505543 0.67017738],0.32134882966208267,individuals per player
Naive Bayes,accuracy,[0.60144928 0.71532847 0.82481752 0.57664234 0.40875912],0.6253993441235586,individuals per player
Naive Bayes,balanced_accuracy,[0.5        0.63888889 0.79678492 0.62538803 0.50609756],0.6134318797733431,individuals per player
Naive Bayes,average_precision,[0.90408999 0.99556599 0.91678361 0.62090667 0.57226369],0.8019219901319297,individuals per player
Naive Bayes,neg_brier_score,[-0.38482494 -0.13634571 -0.16201818 -0.24208086 -0.45512593],-0.27607912330009415,individuals per player
Naive Bayes,f1,[0.         0.43478261 0.75       0.62337662 0.57591623],0.4768150924877535,individuals per player
Naive Bayes,f1_micro,[0.60144928 0.71532847 0.82481752 0.57664234 0.40875912],0.6253993441235586,individuals per player
Naive Bayes,f1_macro,[0.37556561 0.62226935 0.80758427 0.57002165 0.30000631],0.5350894373253878,individuals per player
Naive Bayes,f1_weighted,[0.45176733 0.66195633 0.81893299 0.55950643 0.2456299 ],0.547558596354089,individuals per player
Naive Bayes,neg_log_loss,[-2.25698462 -0.42972902 -0.50567868 -0.68050953 -1.30188888],-1.0349581453971015,individuals per player
Naive Bayes,precision,[0.         1.         0.87804878 0.48484848 0.40441176],0.5534618060084344,individuals per player
Naive Bayes,recall,[0.         0.27777778 0.65454545 0.87272727 1.        ],0.561010101010101,individuals per player
Naive Bayes,jaccard,[0.         0.27777778 0.6        0.45283019 0.40441176],0.347003946232581,individuals per player
Naive Bayes,roc_auc,[0.89638554 0.99620705 0.93481153 0.70088692 0.72394678],0.8504475650817114,individuals per player
Naive Bayes,roc_auc_ovr,[0.89638554 0.99620705 0.93481153 0.70088692 0.72394678],0.8504475650817114,individuals per player
Naive Bayes,roc_auc_ovo,[0.89638554 0.99620705 0.93481153 0.70088692 0.72394678],0.8504475650817114,individuals per player
Naive Bayes,roc_auc_ovr_weighted,[0.89638554 0.99620705 0.93481153 0.70088692 0.72394678],0.8504475650817114,individuals per player
Naive Bayes,roc_auc_ovo_weighted,[0.89638554 0.99620705 0.93481153 0.70088692 0.72394678],0.8504475650817114,individuals per player
QDA,accuracy,[0.60144928 0.82481752 0.67153285 0.65693431 0.40875912],0.6326986141965513,individuals per player
QDA,balanced_accuracy,[0.5        0.77777778 0.6597561  0.66252772 0.50609756],0.6212318305001231,individuals per player
QDA,average_precision,[0.92452575 0.93386539 0.77917792 0.61972363 0.55865951],0.7631904397864966,individuals per player
QDA,neg_brier_score,[-0.38425479 -0.13894312 -0.17409223 -0.23564666 -0.43484396],-0.2735561528003448,individuals per player
QDA,f1,[0.         0.71428571 0.59459459 0.61788618 0.57591623],0.500536543621718,individuals per player
QDA,f1_micro,[0.60144928 0.82481752 0.67153285 0.65693431 0.40875912],0.6326986141965513,individuals per player
QDA,f1_macro,[0.37556561 0.79398496 0.65926049 0.65331395 0.30000631],0.5564262638118934,individuals per player
QDA,f1_weighted,[0.45176733 0.81085561 0.67200486 0.66029607 0.2456299 ],0.5681107523004022,individuals per player
QDA,neg_log_loss,[-2.21229786 -0.43983956 -0.52407139 -0.67407837 -1.2520774 ],-1.0204729163947555,individuals per player
QDA,precision,[0.         1.         0.58928571 0.55882353 0.40441176],0.5105042016806722,individuals per player
QDA,recall,[0.         0.55555556 0.6        0.69090909 1.        ],0.5692929292929293,individuals per player
QDA,jaccard,[0.         0.55555556 0.42307692 0.44705882 0.40441176],0.36602061337355457,individuals per player
QDA,roc_auc,[0.92179628 0.94756805 0.81330377 0.69711752 0.65875831],0.80770878537555,individuals per player
QDA,roc_auc_ovr,[0.92179628 0.94756805 0.81330377 0.69711752 0.65875831],0.80770878537555,individuals per player
QDA,roc_auc_ovo,[0.92179628 0.94756805 0.81330377 0.69711752 0.65875831],0.80770878537555,individuals per player
QDA,roc_auc_ovr_weighted,[0.92179628 0.94756805 0.81330377 0.69711752 0.65875831],0.80770878537555,individuals per player
QDA,roc_auc_ovo_weighted,[0.92179628 0.94756805 0.81330377 0.69711752 0.65875831],0.80770878537555,individuals per player
Bagging,accuracy,[0.60144928 0.60583942 0.86131387 0.40145985 0.40145985],0.5743044536126097,individuals per player
Bagging,balanced_accuracy,[0.5        0.5        0.88414634 0.5        0.5       ],0.576829268292683,individuals per player
Bagging,average_precision,[0.88972553 0.98727514 0.82966528 0.33687318 0.41757781],0.69222338996891,individuals per player
Bagging,neg_brier_score,[-0.39855072 -0.27919708 -0.21211679 -0.59854015 -0.59854015],-0.41738897704432454,individuals per player
Bagging,f1,[0.         0.         0.85271318 0.57291667 0.57291667],0.3997093023255814,individuals per player
Bagging,f1_micro,[0.60144928 0.60583942 0.86131387 0.40145985 0.40145985],0.5743044536126097,individuals per player
Bagging,f1_macro,[0.37556561 0.37727273 0.86083935 0.28645833 0.28645833],0.4373188705134197,individuals per player
Bagging,f1_weighted,[0.45176733 0.45713338 0.86244086 0.23000304 0.23000304],0.4462695289843948,individuals per player
Bagging,neg_log_loss,[-13.76545436  -8.42580812  -0.60920749 -20.67332286 -20.67332286],-12.829423136557418,individuals per player
Bagging,precision,[0.         0.         0.74324324 0.40145985 0.40145985],0.30923259025448807,individuals per player
Bagging,recall,[0. 0. 1. 1. 1.],0.6,individuals per player
Bagging,jaccard,[0.         0.         0.74324324 0.40145985 0.40145985],0.30923259025448807,individuals per player
Bagging,roc_auc,[0.85892662 0.98750558 0.87782705 0.42305987 0.54323725],0.7381112723869115,individuals per player
Bagging,roc_auc_ovr,[0.5        0.69444444 0.82305987 0.5        0.5       ],0.60350086228135,individuals per player
Bagging,roc_auc_ovo,[0.5        0.69444444 0.82305987 0.5        0.5       ],0.60350086228135,individuals per player
Bagging,roc_auc_ovr_weighted,[0.5        0.69444444 0.82305987 0.5        0.5       ],0.60350086228135,individuals per player
Bagging,roc_auc_ovo_weighted,[0.5        0.69444444 0.82305987 0.5        0.5       ],0.60350086228135,individuals per player
ExtraTrees,accuracy,[0.60869565 0.28467153 0.18978102 0.25547445 0.43065693],0.3538559187559505,individuals per player
ExtraTrees,balanced_accuracy,[0.50909091 0.23493976 0.18847007 0.27627494 0.51241685],0.34423850613095397,individuals per player
ExtraTrees,average_precision,[0.48639118 0.31057256 0.28588328 0.33963192 0.45687242],0.3758702728003374,individuals per player
ExtraTrees,neg_brier_score,[-0.37719275 -0.62777956 -0.72358394 -0.65766788 -0.48607299],-0.5744594266370464,individuals per player
ExtraTrees,f1,[0.03571429 0.         0.15267176 0.29166667 0.56666667],0.20934387495456197,individuals per player
ExtraTrees,f1_micro,[0.60869565 0.28467153 0.18978102 0.25547445 0.43065693],0.3538559187559505,individuals per player
ExtraTrees,f1_macro,[0.39512987 0.22159091 0.18822399 0.25352564 0.36843972],0.28538202526183687,individuals per player
ExtraTrees,f1_weighted,[0.46805477 0.26849701 0.19523063 0.2460088  0.32937309],0.3014328614558423,individuals per player
ExtraTrees,neg_log_loss,[-11.64853317 -14.55311807 -16.5512451  -15.30429997 -12.0442475 ],-14.020288760721769,individuals per player
ExtraTrees,precision,[1.         0.         0.13157895 0.23595506 0.408     ],0.35510680070963924,individuals per player
ExtraTrees,recall,[0.01818182 0.         0.18181818 0.38181818 0.92727273],0.3018181818181818,individuals per player
ExtraTrees,jaccard,[0.01818182 0.         0.08264463 0.17073171 0.39534884],0.13338139816147346,individuals per player
ExtraTrees,roc_auc,[0.57064622 0.06938867 0.08702882 0.32638581 0.5864745 ],0.32798480445556555,individuals per player
ExtraTrees,roc_auc_ovr,[0.57064622 0.06938867 0.08702882 0.32638581 0.5864745 ],0.32798480445556555,individuals per player
ExtraTrees,roc_auc_ovo,[0.57064622 0.06938867 0.08702882 0.32638581 0.5864745 ],0.32798480445556555,individuals per player
ExtraTrees,roc_auc_ovr_weighted,[0.57064622 0.06938867 0.08702882 0.32638581 0.5864745 ],0.32798480445556555,individuals per player
ExtraTrees,roc_auc_ovo_weighted,[0.57064622 0.06938867 0.08702882 0.32638581 0.5864745 ],0.32798480445556555,individuals per player
GradientBoosting,accuracy,[0.60144928 0.08759124 0.03649635 0.22627737 0.40145985],0.2706548185761134,individuals per player
GradientBoosting,balanced_accuracy,[0.5        0.07228916 0.03348115 0.25487805 0.5       ],0.2721296716800684,individuals per player
GradientBoosting,average_precision,[0.48106672 0.26694921 0.28931365 0.34988136 0.59346277],0.3961347408597578,individuals per player
GradientBoosting,neg_brier_score,[-0.38561483 -0.69220942 -0.75241788 -0.65508442 -0.56321069],-0.6097074488588239,individuals per player
GradientBoosting,f1,[0.         0.         0.01492537 0.29333333 0.57291667],0.17623507462686566,individuals per player
GradientBoosting,f1_micro,[0.60144928 0.08759124 0.03649635 0.22627737 0.40145985],0.2706548185761134,individuals per player
GradientBoosting,f1_macro,[0.37556561 0.08053691 0.03603412 0.21924731 0.28645833],0.1995684567822579,individuals per player
GradientBoosting,f1_weighted,[0.45176733 0.09758487 0.04019423 0.20464642 0.23000304],0.2048391784015215,individuals per player
GradientBoosting,neg_log_loss,[-1.72621055 -2.0257787  -2.24106772 -2.2451359  -2.28408024],-2.1044546216641358,individuals per player
GradientBoosting,precision,[0.         0.         0.01265823 0.23157895 0.40145985],0.12913940584622416,individuals per player
GradientBoosting,recall,[0.         0.         0.01818182 0.4        1.        ],0.28363636363636363,individuals per player
GradientBoosting,jaccard,[0.         0.         0.0075188  0.171875   0.40145985],0.11617073020141595,individuals per player
GradientBoosting,roc_auc,[0.58663746 0.0107095  0.00953437 0.32505543 0.68470067],0.32332748584879056,individuals per player
GradientBoosting,roc_auc_ovr,[0.58663746 0.0107095  0.00953437 0.32505543 0.68470067],0.32332748584879056,individuals per player
GradientBoosting,roc_auc_ovo,[0.58663746 0.0107095  0.00953437 0.32505543 0.68470067],0.32332748584879056,individuals per player
GradientBoosting,roc_auc_ovr_weighted,[0.58663746 0.0107095  0.00953437 0.32505543 0.68470067],0.32332748584879056,individuals per player
GradientBoosting,roc_auc_ovo_weighted,[0.58663746 0.0107095  0.00953437 0.32505543 0.68470067],0.32332748584879056,individuals per player
Nearest Neighbors,accuracy,[0.73417722 0.72151899 0.74358974 0.78205128 0.71794872],0.7398571892242778,individuals per game
Nearest Neighbors,balanced_accuracy,[0.66592593 0.68888889 0.66339623 0.71283019 0.62339623],0.6708874912648498,individuals per game
Nearest Neighbors,average_precision,[0.51685846 0.52332815 0.52868477 0.57898308 0.47565812],0.5247025151768565,individuals per game
Nearest Neighbors,neg_brier_score,[-0.20253165 -0.18706048 -0.1994302  -0.17094017 -0.21082621],-0.19415774099318403,individuals per game
Nearest Neighbors,f1,[0.53333333 0.57692308 0.52380952 0.60465116 0.45      ],0.5377434193713263,individuals per game
Nearest Neighbors,f1_micro,[0.73417722 0.72151899 0.74358974 0.78205128 0.71794872],0.7398571892242779,individuals per game
Nearest Neighbors,f1_macro,[0.67374631 0.68468795 0.67418546 0.72710434 0.63017241],0.6779792972299581,individuals per game
Nearest Neighbors,f1_weighted,[0.72529032 0.72424721 0.72816657 0.77106189 0.69484969],0.7287231369545819,individuals per game
Nearest Neighbors,neg_log_loss,[-3.38341056 -1.33216554 -3.41269259 -2.12067626 -3.44088264],-2.737965517844711,individuals per game
Nearest Neighbors,precision,[0.6        0.55555556 0.64705882 0.72222222 0.6       ],0.6249673202614379,individuals per game
Nearest Neighbors,recall,[0.48 0.6  0.44 0.52 0.36],0.48,individuals per game
Nearest Neighbors,jaccard,[0.36363636 0.40540541 0.35483871 0.43333333 0.29032258],0.36950727853953663,individuals per game
Nearest Neighbors,roc_auc,[0.71074074 0.74074074 0.70754717 0.77698113 0.70377358],0.7279566736547868,individuals per game
Nearest Neighbors,roc_auc_ovr,[0.71074074 0.74074074 0.70754717 0.77698113 0.70377358],0.7279566736547868,individuals per game
Nearest Neighbors,roc_auc_ovo,[0.71074074 0.74074074 0.70754717 0.77698113 0.70377358],0.7279566736547868,individuals per game
Nearest Neighbors,roc_auc_ovr_weighted,[0.71074074 0.74074074 0.70754717 0.77698113 0.70377358],0.7279566736547868,individuals per game
Nearest Neighbors,roc_auc_ovo_weighted,[0.71074074 0.74074074 0.70754717 0.77698113 0.70377358],0.7279566736547868,individuals per game
Gaussian Process,accuracy,[0.70886076 0.6835443  0.67948718 0.67948718 0.67948718],0.6861733203505356,individuals per game
Gaussian Process,balanced_accuracy,[0.65814815 0.5        0.5        0.52113208 0.5       ],0.5358560447239693,individuals per game
Gaussian Process,average_precision,[0.64531651 0.37320997 0.34703357 0.50483092 0.33055019],0.4401882301893993,individuals per game
Gaussian Process,neg_brier_score,[-0.18705739 -0.2163713  -0.21779122 -0.19721049 -0.2177912 ],-0.20724432348808794,individuals per game
Gaussian Process,f1,[0.53061224 0.         0.         0.13793103 0.        ],0.13370865587614358,individuals per game
Gaussian Process,f1_micro,[0.70886076 0.6835443  0.67948718 0.67948718 0.67948718],0.6861733203505356,individuals per game
Gaussian Process,f1_macro,[0.65980154 0.40601504 0.40458015 0.47054032 0.40458015],0.4691034397242997,individuals per game
Gaussian Process,f1_weighted,[0.70722545 0.55505853 0.54981405 0.58993853 0.54981405],0.5903701234555576,individuals per game
Gaussian Process,neg_log_loss,[-0.54940017 -0.62430602 -0.62727113 -0.57944263 -0.62727109],-0.6015382078960851,individuals per game
Gaussian Process,precision,[0.54166667 0.         0.         0.5        0.        ],0.20833333333333331,individuals per game
Gaussian Process,recall,[0.52 0.   0.   0.08 0.  ],0.12,individuals per game
Gaussian Process,jaccard,[0.36111111 0.         0.         0.07407407 0.        ],0.08703703703703704,individuals per game
Gaussian Process,roc_auc,[0.74592593 0.60222222 0.53283019 0.71849057 0.53433962],0.6267617051013278,individuals per game
Gaussian Process,roc_auc_ovr,[0.74592593 0.60222222 0.53283019 0.71849057 0.53433962],0.6267617051013278,individuals per game
Gaussian Process,roc_auc_ovo,[0.74592593 0.60222222 0.53283019 0.71849057 0.53433962],0.6267617051013278,individuals per game
Gaussian Process,roc_auc_ovr_weighted,[0.74592593 0.60222222 0.53283019 0.71849057 0.53433962],0.6267617051013278,individuals per game
Gaussian Process,roc_auc_ovo_weighted,[0.74592593 0.60222222 0.53283019 0.71849057 0.53433962],0.6267617051013278,individuals per game
Decision Tree,accuracy,[0.83544304 0.92405063 0.79487179 0.79487179 0.83333333],0.8365141187925997,individuals per game
Decision Tree,balanced_accuracy,[0.82592593 0.90148148 0.73283019 0.73283019 0.76113208],0.7908399720475192,individuals per game
Decision Tree,average_precision,[0.71745348 0.82603943 0.65564633 0.75975    0.77893162],0.7475641720852206,individuals per game
Decision Tree,neg_brier_score,[-0.13903564 -0.07385115 -0.16878551 -0.14127331 -0.12846736],-0.1302825930795629,individuals per game
Decision Tree,f1,[0.75471698 0.875      0.63636364 0.63636364 0.68292683],0.7170742166255282,individuals per game
Decision Tree,f1_micro,[0.83544304 0.92405063 0.79487179 0.79487179 0.83333333],0.8365141187925997,individuals per game
Decision Tree,f1_macro,[0.81545373 0.91022727 0.74675325 0.74675325 0.78494168],0.8008258340797507,individuals per game
Decision Tree,f1_weighted,[0.8377495  0.9231588  0.78638029 0.78638029 0.82156239],0.8310462524522443,individuals per game
Decision Tree,neg_log_loss,[-2.82540092 -0.67679247 -2.55818953 -0.83286293 -0.83767892],-1.5461849522413487,individuals per game
Decision Tree,precision,[0.71428571 0.91304348 0.73684211 0.73684211 0.875     ],0.7952026806145799,individuals per game
Decision Tree,recall,[0.8  0.84 0.56 0.56 0.56],0.664,individuals per game
Decision Tree,jaccard,[0.60606061 0.77777778 0.46666667 0.46666667 0.51851852],0.5671380471380472,individuals per game
Decision Tree,roc_auc,[0.89222222 0.90555556 0.77132075 0.86037736 0.85471698],0.8568385744234801,individuals per game
Decision Tree,roc_auc_ovr,[0.89222222 0.90555556 0.77132075 0.86037736 0.85471698],0.8568385744234801,individuals per game
Decision Tree,roc_auc_ovo,[0.89222222 0.90555556 0.77132075 0.86037736 0.85471698],0.8568385744234801,individuals per game
Decision Tree,roc_auc_ovr_weighted,[0.89222222 0.90555556 0.77132075 0.86037736 0.85471698],0.8568385744234801,individuals per game
Decision Tree,roc_auc_ovo_weighted,[0.89222222 0.90555556 0.77132075 0.86037736 0.85471698],0.8568385744234801,individuals per game
Random Forest,accuracy,[0.7721519  0.83544304 0.80769231 0.83333333 0.69230769],0.7881856540084389,individuals per game
Random Forest,balanced_accuracy,[0.64       0.75074074 0.7        0.76113208 0.53056604],0.6764877707896576,individuals per game
Random Forest,average_precision,[0.83314381 0.87598283 0.78380553 0.81690689 0.72727139],0.8074220911617139,individuals per game
Random Forest,neg_brier_score,[-0.15823466 -0.13735643 -0.16175815 -0.14508097 -0.17096564],-0.1546791694114873,individuals per game
Random Forest,f1,[0.4375     0.66666667 0.57142857 0.68292683 0.14285714],0.5002758420441348,individuals per game
Random Forest,f1_micro,[0.7721519  0.83544304 0.80769231 0.83333333 0.69230769],0.7881856540084389,individuals per game
Random Forest,f1_macro,[0.64732143 0.77871148 0.72373081 0.78494168 0.47767857],0.6824767949474909,individuals per game
Random Forest,f1_weighted,[0.72434448 0.81984186 0.77840341 0.82156239 0.59787088],0.7484046057698229,individuals per game
Random Forest,neg_log_loss,[-0.49366823 -0.44490377 -0.50323484 -0.45979964 -0.51675004],-0.48367130464733876,individuals per game
Random Forest,precision,[1.         0.92857143 1.         0.875      0.66666667],0.8940476190476192,individuals per game
Random Forest,recall,[0.28 0.52 0.4  0.56 0.08],0.36800000000000005,individuals per game
Random Forest,jaccard,[0.28       0.5        0.4        0.51851852 0.07692308],0.3550883190883191,individuals per game
Random Forest,roc_auc,[0.86259259 0.92555556 0.81962264 0.87320755 0.84226415],0.864648497554158,individuals per game
Random Forest,roc_auc_ovr,[0.86259259 0.92555556 0.81962264 0.87320755 0.84226415],0.864648497554158,individuals per game
Random Forest,roc_auc_ovo,[0.86259259 0.92555556 0.81962264 0.87320755 0.84226415],0.864648497554158,individuals per game
Random Forest,roc_auc_ovr_weighted,[0.86259259 0.92555556 0.81962264 0.87320755 0.84226415],0.864648497554158,individuals per game
Random Forest,roc_auc_ovo_weighted,[0.86259259 0.92555556 0.81962264 0.87320755 0.84226415],0.864648497554158,individuals per game
Neural Net,accuracy,[0.88607595 0.88607595 0.83333333 0.87179487 0.82051282],0.8595585848750404,individuals per game
Neural Net,balanced_accuracy,[0.86296296 0.86296296 0.79283019 0.85283019 0.76226415],0.8267700908455626,individuals per game
Neural Net,average_precision,[0.83012641 0.91327943 0.8344476  0.93135884 0.85055739],0.8719539338474576,individuals per game
Neural Net,neg_brier_score,[-0.10479112 -0.09237695 -0.12094342 -0.07774688 -0.12454739],-0.10408115109163092,individuals per game
Neural Net,f1,[0.81632653 0.81632653 0.72340426 0.8        0.68181818],0.7675750996723643,individuals per game
Neural Net,f1_micro,[0.88607595 0.88607595 0.83333333 0.87179487 0.82051282],0.8595585848750404,individuals per game
Neural Net,f1_macro,[0.86687886 0.86687886 0.8020691  0.85283019 0.77840909],0.8334132205995541,individuals per game
Neural Net,f1_weighted,[0.88543605 0.88543605 0.83030776 0.87179487 0.81308275],0.8572114955283803,individuals per game
Neural Net,neg_log_loss,[-0.48010536 -0.30759367 -0.62726281 -0.29900512 -0.65271124],-0.4733356393381477,individuals per game
Neural Net,precision,[0.83333333 0.83333333 0.77272727 0.8        0.78947368],0.8057735247208931,individuals per game
Neural Net,recall,[0.8  0.8  0.68 0.8  0.6 ],0.736,individuals per game
Neural Net,jaccard,[0.68965517 0.68965517 0.56666667 0.66666667 0.51724138],0.6259770114942529,individuals per game
Neural Net,roc_auc,[0.90296296 0.9437037  0.84830189 0.9509434  0.8754717 ],0.9042767295597484,individuals per game
Neural Net,roc_auc_ovr,[0.90296296 0.9437037  0.84830189 0.9509434  0.8754717 ],0.9042767295597484,individuals per game
Neural Net,roc_auc_ovo,[0.90296296 0.9437037  0.84830189 0.9509434  0.8754717 ],0.9042767295597484,individuals per game
Neural Net,roc_auc_ovr_weighted,[0.90296296 0.9437037  0.84830189 0.9509434  0.8754717 ],0.9042767295597484,individuals per game
Neural Net,roc_auc_ovo_weighted,[0.90296296 0.9437037  0.84830189 0.9509434  0.8754717 ],0.9042767295597484,individuals per game
AdaBoost,accuracy,[0.88607595 0.91139241 0.88461538 0.88461538 0.85897436],0.8851346965271014,individuals per game
AdaBoost,balanced_accuracy,[0.84148148 0.89222222 0.83056604 0.89396226 0.80113208],0.8518728162124389,individuals per game
AdaBoost,average_precision,[0.84844856 0.89435121 0.91903106 0.93647507 0.85599454],0.8908600878403551,individuals per game
AdaBoost,neg_brier_score,[-0.19483743 -0.19419514 -0.1954828  -0.18973164 -0.21143997],-0.1971373971885555,individuals per game
AdaBoost,f1,[0.8        0.85714286 0.79069767 0.83636364 0.74418605],0.8056780428873452,individuals per game
AdaBoost,f1_micro,[0.88607595 0.91139241 0.88461538 0.88461538 0.85897436],0.8851346965271014,individuals per game
AdaBoost,f1_macro,[0.86017699 0.89646134 0.85552583 0.87362736 0.82342046],0.8618423951917806,individuals per game
AdaBoost,f1_weighted,[0.88226728 0.9108947  0.87879747 0.88700409 0.85186358],0.8821654237548721,individuals per game
AdaBoost,neg_log_loss,[-0.5775775  -0.57832947 -0.58098162 -0.56838378 -0.61378506],-0.5838114861808599,individuals per game
AdaBoost,precision,[0.9        0.875      0.94444444 0.76666667 0.88888889],0.875,individuals per game
AdaBoost,recall,[0.72 0.84 0.68 0.92 0.64],0.76,individuals per game
AdaBoost,jaccard,[0.66666667 0.75       0.65384615 0.71875    0.59259259],0.6763710826210826,individuals per game
AdaBoost,roc_auc,[0.83925926 0.95037037 0.93811321 0.94641509 0.88528302],0.9118881900768694,individuals per game
AdaBoost,roc_auc_ovr,[0.83925926 0.95037037 0.93811321 0.94641509 0.88528302],0.9118881900768694,individuals per game
AdaBoost,roc_auc_ovo,[0.83925926 0.95037037 0.93811321 0.94641509 0.88528302],0.9118881900768694,individuals per game
AdaBoost,roc_auc_ovr_weighted,[0.83925926 0.95037037 0.93811321 0.94641509 0.88528302],0.9118881900768694,individuals per game
AdaBoost,roc_auc_ovo_weighted,[0.83925926 0.95037037 0.93811321 0.94641509 0.88528302],0.9118881900768694,individuals per game
Naive Bayes,accuracy,[0.87341772 0.84810127 0.84615385 0.88461538 0.84615385],0.8596884128529698,individuals per game
Naive Bayes,balanced_accuracy,[0.84296296 0.77074074 0.77056604 0.84113208 0.76      ],0.7970803633822502,individuals per game
Naive Bayes,average_precision,[0.87308228 0.8707436  0.81008608 0.88706493 0.86988145],0.8621716679343242,individuals per game
Naive Bayes,neg_brier_score,[-0.11974621 -0.12639737 -0.13299348 -0.11353522 -0.13593814],-0.12572208290949569,individuals per game
Naive Bayes,f1,[0.79166667 0.7        0.7        0.8        0.68421053],0.7351754385964913,individuals per game
Naive Bayes,f1_micro,[0.87341772 0.84810127 0.84615385 0.88461538 0.84615385],0.8596884128529698,individuals per game
Naive Bayes,f1_macro,[0.85037879 0.79915254 0.79827586 0.85945946 0.79125781],0.8197048914621741,individuals per game
Naive Bayes,f1_weighted,[0.87193134 0.83555031 0.83355438 0.88080388 0.82968503],0.8503049882448324,individuals per game
Naive Bayes,neg_log_loss,[-0.92500244 -0.86723248 -1.82222632 -0.77953072 -1.29134516],-1.1370674249707722,individuals per game
Naive Bayes,precision,[0.82608696 0.93333333 0.93333333 0.9        1.        ],0.9185507246376812,individuals per game
Naive Bayes,recall,[0.76 0.56 0.56 0.72 0.52],0.624,individuals per game
Naive Bayes,jaccard,[0.65517241 0.53846154 0.53846154 0.66666667 0.52      ],0.5837524314765694,individuals per game
Naive Bayes,roc_auc,[0.89333333 0.88888889 0.80679245 0.91396226 0.8709434 ],0.8747840670859539,individuals per game
Naive Bayes,roc_auc_ovr,[0.89333333 0.88888889 0.80679245 0.91396226 0.8709434 ],0.8747840670859539,individuals per game
Naive Bayes,roc_auc_ovo,[0.89333333 0.88888889 0.80679245 0.91396226 0.8709434 ],0.8747840670859539,individuals per game
Naive Bayes,roc_auc_ovr_weighted,[0.89333333 0.88888889 0.80679245 0.91396226 0.8709434 ],0.8747840670859539,individuals per game
Naive Bayes,roc_auc_ovo_weighted,[0.89333333 0.88888889 0.80679245 0.91396226 0.8709434 ],0.8747840670859539,individuals per game
QDA,accuracy,[0.84810127 0.81012658 0.79487179 0.85897436 0.75641026],0.8136968516715353,individuals per game
